w1,w2,support,count
N38,N41,0.012244897959183673,15
N38,N42,0.012244897959183673,15
N40,N42,0.012244897959183673,15
N42,N44,0.012244897959183673,15
N01,N07,0.011428571428571429,14
N01,N32,0.011428571428571429,14
N01,N33,0.011428571428571429,14
N01,N44,0.011428571428571429,14
N02,N07,0.011428571428571429,14
N02,N41,0.011428571428571429,14
N03,N26,0.011428571428571429,14
N03,N29,0.011428571428571429,14
N04,N06,0.011428571428571429,14
N04,N35,0.011428571428571429,14
N05,N23,0.011428571428571429,14
N05,N28,0.011428571428571429,14
N05,N41,0.011428571428571429,14
N06,N25,0.011428571428571429,14
N06,N42,0.011428571428571429,14
N07,N31,0.011428571428571429,14
N08,N11,0.011428571428571429,14
N08,N20,0.011428571428571429,14
N08,N24,0.011428571428571429,14
N08,N40,0.011428571428571429,14
N09,N13,0.011428571428571429,14
N09,N15,0.011428571428571429,14
N09,N16,0.011428571428571429,14
N09,N19,0.011428571428571429,14
N09,N23,0.011428571428571429,14
N09,N43,0.011428571428571429,14
N10,N39,0.011428571428571429,14
N11,N22,0.011428571428571429,14
N11,N25,0.011428571428571429,14
N12,N16,0.011428571428571429,14
N13,N23,0.011428571428571429,14
N14,N24,0.011428571428571429,14
N14,N29,0.011428571428571429,14
N18,N22,0.011428571428571429,14
N18,N36,0.011428571428571429,14
N20,N21,0.011428571428571429,14
N20,N22,0.011428571428571429,14
N21,N24,0.011428571428571429,14
N22,N33,0.011428571428571429,14
N23,N30,0.011428571428571429,14
N24,N31,0.011428571428571429,14
N25,N32,0.011428571428571429,14
N28,N44,0.011428571428571429,14
N29,N36,0.011428571428571429,14
N30,N32,0.011428571428571429,14
N31,N42,0.011428571428571429,14
N32,N38,0.011428571428571429,14
N32,N39,0.011428571428571429,14
N32,N41,0.011428571428571429,14
N33,N43,0.011428571428571429,14
N34,N37,0.011428571428571429,14
N35,N42,0.011428571428571429,14
N37,N42,0.011428571428571429,14
N44,N45,0.011428571428571429,14
N01,N25,0.010612244897959184,13
N02,N18,0.010612244897959184,13
N02,N21,0.010612244897959184,13
N02,N36,0.010612244897959184,13
N02,N38,0.010612244897959184,13
N02,N40,0.010612244897959184,13
N04,N07,0.010612244897959184,13
N05,N08,0.010612244897959184,13
N05,N15,0.010612244897959184,13
N05,N19,0.010612244897959184,13
N05,N24,0.010612244897959184,13
N07,N21,0.010612244897959184,13
N08,N10,0.010612244897959184,13
N09,N14,0.010612244897959184,13
N09,N42,0.010612244897959184,13
N09,N44,0.010612244897959184,13
N09,N45,0.010612244897959184,13
N10,N17,0.010612244897959184,13
N10,N30,0.010612244897959184,13
N11,N23,0.010612244897959184,13
N11,N42,0.010612244897959184,13
N12,N22,0.010612244897959184,13
N13,N30,0.010612244897959184,13
N14,N41,0.010612244897959184,13
N15,N31,0.010612244897959184,13
N15,N38,0.010612244897959184,13
N16,N32,0.010612244897959184,13
N17,N41,0.010612244897959184,13
N18,N25,0.010612244897959184,13
N19,N37,0.010612244897959184,13
N21,N42,0.010612244897959184,13
N22,N30,0.010612244897959184,13
N22,N39,0.010612244897959184,13
N22,N43,0.010612244897959184,13
N24,N25,0.010612244897959184,13
N24,N26,0.010612244897959184,13
N27,N32,0.010612244897959184,13
N28,N29,0.010612244897959184,13
N29,N32,0.010612244897959184,13
N32,N44,0.010612244897959184,13
N36,N43,0.010612244897959184,13
N01,N30,0.009795918367346938,12
N01,N31,0.009795918367346938,12
N02,N09,0.009795918367346938,12
N02,N10,0.009795918367346938,12
N03,N05,0.009795918367346938,12
N03,N21,0.009795918367346938,12
N03,N28,0.009795918367346938,12
N04,N36,0.009795918367346938,12
N04,N44,0.009795918367346938,12
N05,N33,0.009795918367346938,12
N05,N36,0.009795918367346938,12
N05,N38,0.009795918367346938,12
N05,N40,0.009795918367346938,12
N06,N08,0.009795918367346938,12
N06,N09,0.009795918367346938,12
N06,N45,0.009795918367346938,12
N07,N14,0.009795918367346938,12
N08,N22,0.009795918367346938,12
N09,N31,0.009795918367346938,12
N10,N21,0.009795918367346938,12
N10,N45,0.009795918367346938,12
N15,N18,0.009795918367346938,12
N15,N32,0.009795918367346938,12
N18,N41,0.009795918367346938,12
N21,N23,0.009795918367346938,12
N22,N23,0.009795918367346938,12
N22,N29,0.009795918367346938,12
N22,N41,0.009795918367346938,12
N25,N41,0.009795918367346938,12
N25,N42,0.009795918367346938,12
N28,N31,0.009795918367346938,12
N28,N32,0.009795918367346938,12
N32,N35,0.009795918367346938,12
N32,N43,0.009795918367346938,12
N39,N42,0.009795918367346938,12
N02,N23,0.008979591836734694,11
N02,N35,0.008979591836734694,11
N04,N21,0.008979591836734694,11
N05,N10,0.008979591836734694,11
N09,N22,0.008979591836734694,11
N09,N32,0.008979591836734694,11
N10,N26,0.008979591836734694,11
N21,N28,0.008979591836734694,11
N22,N45,0.008979591836734694,11
N23,N32,0.008979591836734694,11
N23,N33,0.008979591836734694,11
N25,N30,0.008979591836734694,11
N28,N33,0.008979591836734694,11
N28,N35,0.008979591836734694,11
N29,N41,0.008979591836734694,11
N35,N41,0.008979591836734694,11
N06,N23,0.00816326530612245,10
N06,N29,0.00816326530612245,10
N07,N32,0.00816326530612245,10
N08,N09,0.00816326530612245,10
N09,N20,0.00816326530612245,10
N11,N34,0.00816326530612245,10
N16,N22,0.00816326530612245,10
N19,N29,0.00816326530612245,10
N24,N28,0.00816326530612245,10
N29,N30,0.00816326530612245,10
N37,N44,0.00816326530612245,10
N01,N22,0.007346938775510204,9
N03,N25,0.007346938775510204,9
N04,N30,0.007346938775510204,9
N06,N33,0.007346938775510204,9
N11,N40,0.007346938775510204,9
N23,N41,0.007346938775510204,9
N08,N26,0.006530612244897959,8
N24,N43,0.006530612244897959,8
N26,N32,0.006530612244897959,8
N08,N12,0.005714285714285714,7
