w1,w2,w3,support,count
N01,N10,N43,0.0016326530612244899,2
N01,N10,N44,0.0016326530612244899,2
N01,N11,N13,0.0016326530612244899,2
N01,N11,N14,0.0016326530612244899,2
N01,N11,N15,0.0016326530612244899,2
N01,N11,N16,0.0016326530612244899,2
N01,N11,N26,0.0016326530612244899,2
N01,N11,N30,0.0016326530612244899,2
N01,N11,N34,0.0016326530612244899,2
N01,N11,N36,0.0016326530612244899,2
N01,N11,N40,0.0016326530612244899,2
N01,N11,N42,0.0016326530612244899,2
N01,N12,N14,0.0016326530612244899,2
N01,N12,N19,0.0016326530612244899,2
N01,N12,N27,0.0016326530612244899,2
N01,N12,N32,0.0016326530612244899,2
N01,N12,N33,0.0016326530612244899,2
N01,N12,N38,0.0016326530612244899,2
N01,N13,N19,0.0016326530612244899,2
N01,N13,N20,0.0016326530612244899,2
N01,N13,N22,0.0016326530612244899,2
N01,N13,N24,0.0016326530612244899,2
N01,N13,N25,0.0016326530612244899,2
N01,N13,N26,0.0016326530612244899,2
N01,N13,N32,0.0016326530612244899,2
N01,N13,N35,0.0016326530612244899,2
N01,N13,N36,0.0016326530612244899,2
N01,N14,N15,0.0016326530612244899,2
N01,N14,N16,0.0016326530612244899,2
N01,N14,N20,0.0016326530612244899,2
N01,N14,N26,0.0016326530612244899,2
N01,N14,N27,0.0016326530612244899,2
N01,N14,N28,0.0016326530612244899,2
N01,N14,N34,0.0016326530612244899,2
N01,N14,N35,0.0016326530612244899,2
N01,N14,N41,0.0016326530612244899,2
N01,N14,N43,0.0016326530612244899,2
N01,N15,N17,0.0016326530612244899,2
N01,N15,N20,0.0016326530612244899,2
N01,N15,N24,0.0016326530612244899,2
N01,N15,N32,0.0016326530612244899,2
N01,N15,N34,0.0016326530612244899,2
N01,N15,N35,0.0016326530612244899,2
N01,N15,N36,0.0016326530612244899,2
N01,N15,N37,0.0016326530612244899,2
N01,N15,N39,0.0016326530612244899,2
N01,N15,N40,0.0016326530612244899,2
N01,N16,N17,0.0016326530612244899,2
N01,N16,N19,0.0016326530612244899,2
N01,N16,N24,0.0016326530612244899,2
N01,N16,N28,0.0016326530612244899,2
N01,N16,N29,0.0016326530612244899,2
N01,N16,N32,0.0016326530612244899,2
N01,N16,N34,0.0016326530612244899,2
N01,N16,N39,0.0016326530612244899,2
N01,N17,N20,0.0016326530612244899,2
N01,N17,N21,0.0016326530612244899,2
N01,N17,N24,0.0016326530612244899,2
N01,N17,N25,0.0016326530612244899,2
N01,N17,N26,0.0016326530612244899,2
N01,N17,N32,0.0016326530612244899,2
N01,N17,N34,0.0016326530612244899,2
N01,N17,N40,0.0016326530612244899,2
N01,N17,N44,0.0016326530612244899,2
N01,N18,N20,0.0016326530612244899,2
N01,N18,N23,0.0016326530612244899,2
N01,N18,N27,0.0016326530612244899,2
N01,N18,N31,0.0016326530612244899,2
N01,N18,N32,0.0016326530612244899,2
N01,N18,N37,0.0016326530612244899,2
N01,N18,N41,0.0016326530612244899,2
N01,N18,N43,0.0016326530612244899,2
N01,N19,N20,0.0016326530612244899,2
N01,N19,N23,0.0016326530612244899,2
N01,N19,N28,0.0016326530612244899,2
N01,N19,N34,0.0016326530612244899,2
N01,N19,N36,0.0016326530612244899,2
N01,N19,N40,0.0016326530612244899,2
N01,N19,N43,0.0016326530612244899,2
N01,N20,N32,0.0016326530612244899,2
N01,N20,N33,0.0016326530612244899,2
N01,N20,N37,0.0016326530612244899,2
N01,N20,N40,0.0016326530612244899,2
N01,N21,N24,0.0016326530612244899,2
N01,N21,N27,0.0016326530612244899,2
N01,N21,N30,0.0016326530612244899,2
N01,N21,N31,0.0016326530612244899,2
N01,N21,N33,0.0016326530612244899,2
N01,N21,N34,0.0016326530612244899,2
N01,N21,N36,0.0016326530612244899,2
N01,N21,N37,0.0016326530612244899,2
N01,N21,N38,0.0016326530612244899,2
N01,N21,N40,0.0016326530612244899,2
N01,N21,N44,0.0016326530612244899,2
N01,N22,N25,0.0016326530612244899,2
N01,N22,N31,0.0016326530612244899,2
N01,N22,N33,0.0016326530612244899,2
N01,N22,N37,0.0016326530612244899,2
N01,N22,N38,0.0016326530612244899,2
N01,N23,N25,0.0016326530612244899,2
N01,N23,N27,0.0016326530612244899,2
N01,N23,N31,0.0016326530612244899,2
N01,N23,N35,0.0016326530612244899,2
N01,N23,N38,0.0016326530612244899,2
N01,N23,N40,0.0016326530612244899,2
N01,N23,N41,0.0016326530612244899,2
N01,N23,N44,0.0016326530612244899,2
N01,N23,N45,0.0016326530612244899,2
N01,N24,N41,0.0016326530612244899,2
N01,N24,N45,0.0016326530612244899,2
N01,N25,N37,0.0016326530612244899,2
N01,N25,N38,0.0016326530612244899,2
N01,N25,N41,0.0016326530612244899,2
N01,N26,N34,0.0016326530612244899,2
N01,N26,N36,0.0016326530612244899,2
N01,N26,N37,0.0016326530612244899,2
N01,N27,N32,0.0016326530612244899,2
N01,N27,N33,0.0016326530612244899,2
N01,N27,N36,0.0016326530612244899,2
N01,N27,N37,0.0016326530612244899,2
N01,N27,N38,0.0016326530612244899,2
N01,N27,N40,0.0016326530612244899,2
N01,N27,N45,0.0016326530612244899,2
N01,N28,N30,0.0016326530612244899,2
N01,N28,N32,0.0016326530612244899,2
N01,N28,N37,0.0016326530612244899,2
N01,N29,N38,0.0016326530612244899,2
N01,N29,N39,0.0016326530612244899,2
N01,N29,N40,0.0016326530612244899,2
N01,N29,N42,0.0016326530612244899,2
N01,N29,N43,0.0016326530612244899,2
N01,N29,N44,0.0016326530612244899,2
N01,N30,N36,0.0016326530612244899,2
N01,N31,N44,0.0016326530612244899,2
N01,N32,N35,0.0016326530612244899,2
N01,N32,N37,0.0016326530612244899,2
N01,N32,N41,0.0016326530612244899,2
N01,N32,N42,0.0016326530612244899,2
N01,N33,N35,0.0016326530612244899,2
N01,N33,N40,0.0016326530612244899,2
N01,N33,N42,0.0016326530612244899,2
N01,N33,N43,0.0016326530612244899,2
N01,N33,N45,0.0016326530612244899,2
N01,N34,N40,0.0016326530612244899,2
N01,N34,N45,0.0016326530612244899,2
N01,N35,N38,0.0016326530612244899,2
N01,N35,N41,0.0016326530612244899,2
N01,N35,N43,0.0016326530612244899,2
N01,N36,N39,0.0016326530612244899,2
N01,N36,N40,0.0016326530612244899,2
N01,N36,N44,0.0016326530612244899,2
N01,N36,N45,0.0016326530612244899,2
N01,N37,N42,0.0016326530612244899,2
N01,N37,N43,0.0016326530612244899,2
N01,N38,N39,0.0016326530612244899,2
N01,N40,N45,0.0016326530612244899,2
N01,N41,N42,0.0016326530612244899,2
N01,N41,N43,0.0016326530612244899,2
N01,N42,N43,0.0016326530612244899,2
N01,N42,N44,0.0016326530612244899,2
N01,N43,N45,0.0016326530612244899,2
N01,N44,N45,0.0016326530612244899,2
N02,N03,N06,0.0016326530612244899,2
N02,N03,N07,0.0016326530612244899,2
N02,N03,N09,0.0016326530612244899,2
N02,N03,N22,0.0016326530612244899,2
N02,N03,N24,0.0016326530612244899,2
N02,N03,N39,0.0016326530612244899,2
N02,N04,N05,0.0016326530612244899,2
N02,N04,N08,0.0016326530612244899,2
N02,N04,N21,0.0016326530612244899,2
N02,N04,N23,0.0016326530612244899,2
N02,N04,N33,0.0016326530612244899,2
N02,N04,N37,0.0016326530612244899,2
N02,N04,N38,0.0016326530612244899,2
N02,N05,N06,0.0016326530612244899,2
N02,N05,N12,0.0016326530612244899,2
N02,N05,N17,0.0016326530612244899,2
N02,N05,N20,0.0016326530612244899,2
N02,N05,N27,0.0016326530612244899,2
N02,N05,N28,0.0016326530612244899,2
N02,N05,N31,0.0016326530612244899,2
N02,N05,N34,0.0016326530612244899,2
N02,N05,N44,0.0016326530612244899,2
N02,N06,N08,0.0016326530612244899,2
N02,N06,N14,0.0016326530612244899,2
N02,N06,N18,0.0016326530612244899,2
N02,N06,N22,0.0016326530612244899,2
N02,N06,N25,0.0016326530612244899,2
N02,N06,N30,0.0016326530612244899,2
N02,N06,N31,0.0016326530612244899,2
N02,N06,N34,0.0016326530612244899,2
N02,N06,N37,0.0016326530612244899,2
N02,N06,N39,0.0016326530612244899,2
N02,N06,N43,0.0016326530612244899,2
N02,N06,N45,0.0016326530612244899,2
N02,N07,N09,0.0016326530612244899,2
N02,N07,N12,0.0016326530612244899,2
N02,N07,N19,0.0016326530612244899,2
N02,N07,N25,0.0016326530612244899,2
N02,N07,N40,0.0016326530612244899,2
N02,N07,N43,0.0016326530612244899,2
N02,N07,N44,0.0016326530612244899,2
N02,N08,N13,0.0016326530612244899,2
N02,N08,N14,0.0016326530612244899,2
N02,N08,N15,0.0016326530612244899,2
N02,N08,N19,0.0016326530612244899,2
N02,N08,N20,0.0016326530612244899,2
N02,N08,N27,0.0016326530612244899,2
N02,N08,N31,0.0016326530612244899,2
N02,N08,N32,0.0016326530612244899,2
N02,N08,N35,0.0016326530612244899,2
N02,N08,N36,0.0016326530612244899,2
N02,N08,N39,0.0016326530612244899,2
N02,N08,N42,0.0016326530612244899,2
N02,N08,N43,0.0016326530612244899,2
N02,N08,N44,0.0016326530612244899,2
N02,N08,N45,0.0016326530612244899,2
N02,N09,N15,0.0016326530612244899,2
N02,N09,N16,0.0016326530612244899,2
N02,N09,N17,0.0016326530612244899,2
N02,N09,N22,0.0016326530612244899,2
N02,N09,N23,0.0016326530612244899,2
N02,N09,N40,0.0016326530612244899,2
N02,N09,N45,0.0016326530612244899,2
N02,N10,N12,0.0016326530612244899,2
N02,N10,N13,0.0016326530612244899,2
N02,N10,N14,0.0016326530612244899,2
N02,N10,N16,0.0016326530612244899,2
N02,N10,N18,0.0016326530612244899,2
N02,N10,N31,0.0016326530612244899,2
N02,N10,N32,0.0016326530612244899,2
N02,N10,N35,0.0016326530612244899,2
N02,N11,N15,0.0016326530612244899,2
N02,N11,N18,0.0016326530612244899,2
N02,N11,N19,0.0016326530612244899,2
N02,N11,N29,0.0016326530612244899,2
N02,N11,N30,0.0016326530612244899,2
N02,N11,N33,0.0016326530612244899,2
N02,N11,N35,0.0016326530612244899,2
N02,N11,N42,0.0016326530612244899,2
N02,N11,N43,0.0016326530612244899,2
N02,N12,N17,0.0016326530612244899,2
N02,N12,N23,0.0016326530612244899,2
N02,N12,N30,0.0016326530612244899,2
N02,N12,N37,0.0016326530612244899,2
N02,N12,N41,0.0016326530612244899,2
N02,N12,N44,0.0016326530612244899,2
N02,N12,N45,0.0016326530612244899,2
N02,N13,N15,0.0016326530612244899,2
N02,N13,N19,0.0016326530612244899,2
N02,N13,N20,0.0016326530612244899,2
N02,N13,N22,0.0016326530612244899,2
N02,N13,N27,0.0016326530612244899,2
N02,N13,N31,0.0016326530612244899,2
N02,N13,N33,0.0016326530612244899,2
N02,N13,N37,0.0016326530612244899,2
N02,N13,N43,0.0016326530612244899,2
N02,N13,N44,0.0016326530612244899,2
N02,N13,N45,0.0016326530612244899,2
N02,N14,N15,0.0016326530612244899,2
N02,N14,N17,0.0016326530612244899,2
N02,N14,N24,0.0016326530612244899,2
N02,N14,N28,0.0016326530612244899,2
N02,N14,N30,0.0016326530612244899,2
N02,N14,N32,0.0016326530612244899,2
N02,N14,N33,0.0016326530612244899,2
N02,N14,N38,0.0016326530612244899,2
N02,N14,N44,0.0016326530612244899,2
N02,N14,N45,0.0016326530612244899,2
N02,N15,N19,0.0016326530612244899,2
N02,N15,N24,0.0016326530612244899,2
N02,N15,N25,0.0016326530612244899,2
N02,N15,N31,0.0016326530612244899,2
N02,N15,N33,0.0016326530612244899,2
N02,N15,N43,0.0016326530612244899,2
N02,N16,N17,0.0016326530612244899,2
N02,N16,N22,0.0016326530612244899,2
N02,N16,N25,0.0016326530612244899,2
N02,N16,N26,0.0016326530612244899,2
N02,N16,N29,0.0016326530612244899,2
N02,N16,N30,0.0016326530612244899,2
N02,N16,N31,0.0016326530612244899,2
N02,N16,N34,0.0016326530612244899,2
N02,N16,N36,0.0016326530612244899,2
N02,N16,N40,0.0016326530612244899,2
N02,N16,N42,0.0016326530612244899,2
N02,N16,N44,0.0016326530612244899,2
N02,N16,N45,0.0016326530612244899,2
N02,N17,N18,0.0016326530612244899,2
N02,N17,N20,0.0016326530612244899,2
N02,N17,N21,0.0016326530612244899,2
N02,N17,N30,0.0016326530612244899,2
N02,N17,N31,0.0016326530612244899,2
N02,N17,N32,0.0016326530612244899,2
N02,N17,N38,0.0016326530612244899,2
N02,N17,N42,0.0016326530612244899,2
N02,N18,N19,0.0016326530612244899,2
N02,N18,N29,0.0016326530612244899,2
N02,N18,N33,0.0016326530612244899,2
N02,N18,N34,0.0016326530612244899,2
N02,N19,N26,0.0016326530612244899,2
N02,N19,N27,0.0016326530612244899,2
N02,N19,N28,0.0016326530612244899,2
N02,N19,N31,0.0016326530612244899,2
N02,N19,N38,0.0016326530612244899,2
N02,N20,N29,0.0016326530612244899,2
N02,N20,N30,0.0016326530612244899,2
N02,N20,N39,0.0016326530612244899,2
N02,N20,N40,0.0016326530612244899,2
N02,N20,N42,0.0016326530612244899,2
N02,N20,N44,0.0016326530612244899,2
N02,N21,N22,0.0016326530612244899,2
N02,N21,N25,0.0016326530612244899,2
N02,N21,N26,0.0016326530612244899,2
N02,N21,N28,0.0016326530612244899,2
N02,N21,N33,0.0016326530612244899,2
N02,N21,N42,0.0016326530612244899,2
N02,N21,N45,0.0016326530612244899,2
N02,N22,N28,0.0016326530612244899,2
N02,N22,N33,0.0016326530612244899,2
N02,N22,N34,0.0016326530612244899,2
N02,N22,N36,0.0016326530612244899,2
N02,N22,N37,0.0016326530612244899,2
N02,N22,N40,0.0016326530612244899,2
N02,N22,N45,0.0016326530612244899,2
N02,N23,N34,0.0016326530612244899,2
N02,N23,N38,0.0016326530612244899,2
N02,N23,N40,0.0016326530612244899,2
N02,N24,N29,0.0016326530612244899,2
N02,N24,N30,0.0016326530612244899,2
N02,N24,N32,0.0016326530612244899,2
N02,N24,N39,0.0016326530612244899,2
N02,N24,N40,0.0016326530612244899,2
N02,N24,N41,0.0016326530612244899,2
N02,N24,N42,0.0016326530612244899,2
N02,N24,N44,0.0016326530612244899,2
N02,N25,N33,0.0016326530612244899,2
N02,N25,N34,0.0016326530612244899,2
N02,N25,N40,0.0016326530612244899,2
N02,N25,N42,0.0016326530612244899,2
N02,N25,N43,0.0016326530612244899,2
N02,N26,N34,0.0016326530612244899,2
N02,N26,N40,0.0016326530612244899,2
N02,N27,N35,0.0016326530612244899,2
N02,N27,N37,0.0016326530612244899,2
N02,N27,N38,0.0016326530612244899,2
N02,N27,N39,0.0016326530612244899,2
N02,N27,N41,0.0016326530612244899,2
N02,N27,N42,0.0016326530612244899,2
N02,N27,N43,0.0016326530612244899,2
N02,N28,N31,0.0016326530612244899,2
N02,N28,N32,0.0016326530612244899,2
N02,N28,N42,0.0016326530612244899,2
N02,N28,N43,0.0016326530612244899,2
N02,N29,N36,0.0016326530612244899,2
N02,N29,N38,0.0016326530612244899,2
N02,N29,N40,0.0016326530612244899,2
N02,N30,N32,0.0016326530612244899,2
N02,N30,N34,0.0016326530612244899,2
N02,N30,N38,0.0016326530612244899,2
N02,N30,N43,0.0016326530612244899,2
N02,N31,N32,0.0016326530612244899,2
N02,N31,N37,0.0016326530612244899,2
N02,N31,N38,0.0016326530612244899,2
N02,N31,N41,0.0016326530612244899,2
N02,N31,N42,0.0016326530612244899,2
N02,N32,N34,0.0016326530612244899,2
N02,N32,N36,0.0016326530612244899,2
N02,N32,N43,0.0016326530612244899,2
N02,N32,N44,0.0016326530612244899,2
N02,N33,N42,0.0016326530612244899,2
N02,N34,N35,0.0016326530612244899,2
N02,N34,N40,0.0016326530612244899,2
N02,N35,N39,0.0016326530612244899,2
N02,N35,N41,0.0016326530612244899,2
N02,N36,N37,0.0016326530612244899,2
N02,N36,N42,0.0016326530612244899,2
N02,N38,N42,0.0016326530612244899,2
N02,N39,N44,0.0016326530612244899,2
N02,N40,N42,0.0016326530612244899,2
N02,N41,N43,0.0016326530612244899,2
N02,N41,N44,0.0016326530612244899,2
N02,N41,N45,0.0016326530612244899,2
N02,N43,N45,0.0016326530612244899,2
N03,N04,N11,0.0016326530612244899,2
N03,N04,N14,0.0016326530612244899,2
N03,N04,N15,0.0016326530612244899,2
N03,N04,N25,0.0016326530612244899,2
N03,N04,N27,0.0016326530612244899,2
N03,N04,N29,0.0016326530612244899,2
N03,N04,N31,0.0016326530612244899,2
N03,N04,N32,0.0016326530612244899,2
N03,N04,N33,0.0016326530612244899,2
N03,N04,N34,0.0016326530612244899,2
N03,N04,N37,0.0016326530612244899,2
N03,N04,N44,0.0016326530612244899,2
N03,N05,N10,0.0016326530612244899,2
N03,N05,N13,0.0016326530612244899,2
N03,N05,N14,0.0016326530612244899,2
N03,N05,N26,0.0016326530612244899,2
N03,N05,N31,0.0016326530612244899,2
N03,N05,N34,0.0016326530612244899,2
N03,N05,N39,0.0016326530612244899,2
N03,N05,N42,0.0016326530612244899,2
N03,N05,N44,0.0016326530612244899,2
N03,N06,N07,0.0016326530612244899,2
N03,N06,N10,0.0016326530612244899,2
N03,N06,N12,0.0016326530612244899,2
N03,N06,N13,0.0016326530612244899,2
N03,N06,N14,0.0016326530612244899,2
N03,N06,N17,0.0016326530612244899,2
N03,N06,N18,0.0016326530612244899,2
N03,N06,N21,0.0016326530612244899,2
N03,N06,N34,0.0016326530612244899,2
N03,N06,N37,0.0016326530612244899,2
N03,N06,N41,0.0016326530612244899,2
N03,N07,N09,0.0016326530612244899,2
N03,N07,N10,0.0016326530612244899,2
N03,N07,N12,0.0016326530612244899,2
N03,N07,N16,0.0016326530612244899,2
N03,N07,N17,0.0016326530612244899,2
N03,N07,N18,0.0016326530612244899,2
N03,N07,N19,0.0016326530612244899,2
N03,N07,N26,0.0016326530612244899,2
N03,N07,N39,0.0016326530612244899,2
N03,N07,N40,0.0016326530612244899,2
N03,N07,N43,0.0016326530612244899,2
N03,N08,N12,0.0016326530612244899,2
N03,N08,N13,0.0016326530612244899,2
N03,N08,N15,0.0016326530612244899,2
N03,N08,N19,0.0016326530612244899,2
N03,N08,N20,0.0016326530612244899,2
N03,N08,N24,0.0016326530612244899,2
N03,N08,N29,0.0016326530612244899,2
N03,N08,N31,0.0016326530612244899,2
N03,N08,N38,0.0016326530612244899,2
N03,N08,N43,0.0016326530612244899,2
N03,N08,N45,0.0016326530612244899,2
N03,N09,N11,0.0016326530612244899,2
N03,N09,N18,0.0016326530612244899,2
N03,N09,N19,0.0016326530612244899,2
N03,N09,N22,0.0016326530612244899,2
N03,N09,N25,0.0016326530612244899,2
N03,N09,N28,0.0016326530612244899,2
N03,N09,N30,0.0016326530612244899,2
N03,N09,N36,0.0016326530612244899,2
N03,N09,N37,0.0016326530612244899,2
N03,N09,N40,0.0016326530612244899,2
N03,N10,N14,0.0016326530612244899,2
N03,N10,N15,0.0016326530612244899,2
N03,N10,N16,0.0016326530612244899,2
N03,N10,N17,0.0016326530612244899,2
N03,N10,N20,0.0016326530612244899,2
N03,N10,N26,0.0016326530612244899,2
N03,N10,N28,0.0016326530612244899,2
N03,N10,N34,0.0016326530612244899,2
N03,N10,N35,0.0016326530612244899,2
N03,N10,N40,0.0016326530612244899,2
N03,N11,N15,0.0016326530612244899,2
N03,N11,N17,0.0016326530612244899,2
N03,N11,N20,0.0016326530612244899,2
N03,N11,N24,0.0016326530612244899,2
N03,N11,N27,0.0016326530612244899,2
N03,N11,N30,0.0016326530612244899,2
N03,N11,N31,0.0016326530612244899,2
N03,N11,N38,0.0016326530612244899,2
N03,N11,N42,0.0016326530612244899,2
N03,N12,N15,0.0016326530612244899,2
N03,N12,N18,0.0016326530612244899,2
N03,N12,N22,0.0016326530612244899,2
N03,N12,N23,0.0016326530612244899,2
N03,N12,N24,0.0016326530612244899,2
N03,N12,N25,0.0016326530612244899,2
N03,N12,N33,0.0016326530612244899,2
N03,N12,N38,0.0016326530612244899,2
N03,N12,N40,0.0016326530612244899,2
N03,N12,N42,0.0016326530612244899,2
N03,N12,N45,0.0016326530612244899,2
N03,N13,N17,0.0016326530612244899,2
N03,N13,N22,0.0016326530612244899,2
N03,N13,N23,0.0016326530612244899,2
N03,N13,N25,0.0016326530612244899,2
N03,N13,N26,0.0016326530612244899,2
N03,N13,N28,0.0016326530612244899,2
N03,N13,N29,0.0016326530612244899,2
N03,N13,N31,0.0016326530612244899,2
N03,N13,N39,0.0016326530612244899,2
N03,N13,N40,0.0016326530612244899,2
N03,N13,N41,0.0016326530612244899,2
N03,N13,N43,0.0016326530612244899,2
N03,N13,N44,0.0016326530612244899,2
N03,N13,N45,0.0016326530612244899,2
N03,N14,N17,0.0016326530612244899,2
N03,N14,N18,0.0016326530612244899,2
N03,N14,N20,0.0016326530612244899,2
N03,N14,N22,0.0016326530612244899,2
N03,N14,N23,0.0016326530612244899,2
N03,N14,N27,0.0016326530612244899,2
N03,N14,N32,0.0016326530612244899,2
N03,N14,N33,0.0016326530612244899,2
N03,N14,N35,0.0016326530612244899,2
N03,N14,N37,0.0016326530612244899,2
N03,N14,N40,0.0016326530612244899,2
N03,N14,N41,0.0016326530612244899,2
N03,N14,N43,0.0016326530612244899,2
N03,N15,N16,0.0016326530612244899,2
N03,N15,N25,0.0016326530612244899,2
N03,N15,N29,0.0016326530612244899,2
N03,N15,N32,0.0016326530612244899,2
N03,N15,N35,0.0016326530612244899,2
N03,N15,N37,0.0016326530612244899,2
N03,N15,N38,0.0016326530612244899,2
N03,N15,N40,0.0016326530612244899,2
N03,N15,N41,0.0016326530612244899,2
N03,N15,N43,0.0016326530612244899,2
N03,N15,N45,0.0016326530612244899,2
N03,N16,N18,0.0016326530612244899,2
N03,N16,N20,0.0016326530612244899,2
N03,N16,N23,0.0016326530612244899,2
N03,N16,N26,0.0016326530612244899,2
N03,N16,N30,0.0016326530612244899,2
N03,N16,N34,0.0016326530612244899,2
N03,N16,N37,0.0016326530612244899,2
N03,N17,N18,0.0016326530612244899,2
N03,N17,N22,0.0016326530612244899,2
N03,N17,N24,0.0016326530612244899,2
N03,N17,N27,0.0016326530612244899,2
N03,N17,N30,0.0016326530612244899,2
N03,N17,N32,0.0016326530612244899,2
N03,N17,N34,0.0016326530612244899,2
N03,N17,N35,0.0016326530612244899,2
N03,N17,N37,0.0016326530612244899,2
N03,N17,N41,0.0016326530612244899,2
N03,N18,N19,0.0016326530612244899,2
N03,N18,N20,0.0016326530612244899,2
N03,N18,N23,0.0016326530612244899,2
N03,N18,N26,0.0016326530612244899,2
N03,N18,N27,0.0016326530612244899,2
N03,N18,N28,0.0016326530612244899,2
N03,N18,N29,0.0016326530612244899,2
N03,N18,N35,0.0016326530612244899,2
N03,N18,N36,0.0016326530612244899,2
N03,N18,N41,0.0016326530612244899,2
N03,N18,N45,0.0016326530612244899,2
N03,N19,N24,0.0016326530612244899,2
N03,N19,N27,0.0016326530612244899,2
N03,N19,N31,0.0016326530612244899,2
N03,N19,N39,0.0016326530612244899,2
N03,N19,N42,0.0016326530612244899,2
N03,N19,N43,0.0016326530612244899,2
N03,N20,N21,0.0016326530612244899,2
N03,N20,N22,0.0016326530612244899,2
N03,N20,N23,0.0016326530612244899,2
N03,N20,N25,0.0016326530612244899,2
N03,N20,N26,0.0016326530612244899,2
N03,N20,N34,0.0016326530612244899,2
N03,N20,N36,0.0016326530612244899,2
N03,N20,N40,0.0016326530612244899,2
N03,N20,N41,0.0016326530612244899,2
N03,N20,N42,0.0016326530612244899,2
N03,N20,N43,0.0016326530612244899,2
N03,N20,N45,0.0016326530612244899,2
N03,N21,N30,0.0016326530612244899,2
N03,N21,N33,0.0016326530612244899,2
N03,N21,N35,0.0016326530612244899,2
N03,N21,N41,0.0016326530612244899,2
N03,N21,N45,0.0016326530612244899,2
N03,N22,N23,0.0016326530612244899,2
N03,N22,N25,0.0016326530612244899,2
N03,N22,N27,0.0016326530612244899,2
N03,N22,N30,0.0016326530612244899,2
N03,N22,N33,0.0016326530612244899,2
N03,N22,N37,0.0016326530612244899,2
N03,N22,N40,0.0016326530612244899,2
N03,N23,N31,0.0016326530612244899,2
N03,N23,N34,0.0016326530612244899,2
N03,N23,N37,0.0016326530612244899,2
N03,N23,N40,0.0016326530612244899,2
N03,N23,N42,0.0016326530612244899,2
N03,N24,N31,0.0016326530612244899,2
N03,N24,N34,0.0016326530612244899,2
N03,N25,N36,0.0016326530612244899,2
N03,N25,N37,0.0016326530612244899,2
N03,N25,N43,0.0016326530612244899,2
N03,N25,N45,0.0016326530612244899,2
N03,N26,N42,0.0016326530612244899,2
N03,N27,N28,0.0016326530612244899,2
N03,N28,N32,0.0016326530612244899,2
N03,N28,N34,0.0016326530612244899,2
N03,N28,N39,0.0016326530612244899,2
N03,N28,N40,0.0016326530612244899,2
N03,N28,N44,0.0016326530612244899,2
N03,N28,N45,0.0016326530612244899,2
N03,N29,N37,0.0016326530612244899,2
N03,N29,N39,0.0016326530612244899,2
N03,N29,N42,0.0016326530612244899,2
N03,N29,N45,0.0016326530612244899,2
N03,N30,N31,0.0016326530612244899,2
N03,N30,N32,0.0016326530612244899,2
N03,N30,N36,0.0016326530612244899,2
N03,N30,N37,0.0016326530612244899,2
N03,N30,N41,0.0016326530612244899,2
N03,N31,N37,0.0016326530612244899,2
N03,N31,N39,0.0016326530612244899,2
N03,N31,N40,0.0016326530612244899,2
N03,N31,N41,0.0016326530612244899,2
N03,N31,N43,0.0016326530612244899,2
N03,N31,N44,0.0016326530612244899,2
N03,N32,N35,0.0016326530612244899,2
N03,N32,N36,0.0016326530612244899,2
N03,N32,N40,0.0016326530612244899,2
N03,N33,N38,0.0016326530612244899,2
N03,N33,N39,0.0016326530612244899,2
N03,N33,N43,0.0016326530612244899,2
N03,N34,N35,0.0016326530612244899,2
N03,N34,N36,0.0016326530612244899,2
N03,N34,N39,0.0016326530612244899,2
N03,N34,N41,0.0016326530612244899,2
N03,N34,N44,0.0016326530612244899,2
N03,N35,N36,0.0016326530612244899,2
N03,N35,N37,0.0016326530612244899,2
N03,N35,N44,0.0016326530612244899,2
N03,N35,N45,0.0016326530612244899,2
N03,N36,N37,0.0016326530612244899,2
N03,N36,N45,0.0016326530612244899,2
N03,N37,N38,0.0016326530612244899,2
N03,N37,N39,0.0016326530612244899,2
N03,N37,N43,0.0016326530612244899,2
N03,N38,N44,0.0016326530612244899,2
N03,N39,N41,0.0016326530612244899,2
N03,N39,N42,0.0016326530612244899,2
N03,N40,N44,0.0016326530612244899,2
N03,N40,N45,0.0016326530612244899,2
N03,N41,N44,0.0016326530612244899,2
N03,N42,N44,0.0016326530612244899,2
N03,N43,N44,0.0016326530612244899,2
N04,N05,N08,0.0016326530612244899,2
N04,N05,N13,0.0016326530612244899,2
N04,N05,N16,0.0016326530612244899,2
N04,N05,N17,0.0016326530612244899,2
N04,N05,N22,0.0016326530612244899,2
N04,N05,N24,0.0016326530612244899,2
N04,N05,N26,0.0016326530612244899,2
N04,N05,N31,0.0016326530612244899,2
N04,N05,N32,0.0016326530612244899,2
N04,N05,N35,0.0016326530612244899,2
N04,N05,N45,0.0016326530612244899,2
N04,N06,N08,0.0016326530612244899,2
N04,N06,N11,0.0016326530612244899,2
N04,N06,N13,0.0016326530612244899,2
N04,N06,N14,0.0016326530612244899,2
N04,N06,N26,0.0016326530612244899,2
N04,N06,N32,0.0016326530612244899,2
N04,N06,N37,0.0016326530612244899,2
N04,N06,N42,0.0016326530612244899,2
N04,N07,N11,0.0016326530612244899,2
N04,N07,N14,0.0016326530612244899,2
N04,N07,N16,0.0016326530612244899,2
N04,N07,N24,0.0016326530612244899,2
N04,N07,N26,0.0016326530612244899,2
N04,N07,N39,0.0016326530612244899,2
N04,N07,N42,0.0016326530612244899,2
N04,N07,N44,0.0016326530612244899,2
N04,N07,N45,0.0016326530612244899,2
N04,N08,N13,0.0016326530612244899,2
